"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count"
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1950,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1951,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1952,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1953,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1954,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1955,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1956,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1957,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1958,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1959,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1960,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1961,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1962,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1963,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1964,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1965,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1966,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1967,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1968,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1969,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1970,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1971,-989898,3000
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1972,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1973,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1974,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1975,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1976,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1977,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1978,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1979,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1980,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1981,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1982,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1983,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1984,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1985,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1986,-989898,3072
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1987,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1988,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1989,-989898,700
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1990,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1991,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1992,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1993,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1994,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1995,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1996,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1997,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1998,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",1999,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2000,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2001,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2002,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2003,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2004,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2005,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2006,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2007,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2008,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2009,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2010,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2011,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2012,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2013,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2014,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2015,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2016,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2017,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2018,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2019,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2020,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2021,-989898,-989898
"Skeena","Steelhead",280,"Upper Skeena Headwaters",2022,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1950,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1951,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1952,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1953,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1954,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1955,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1956,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1957,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1958,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1959,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1960,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1961,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1962,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1963,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1964,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1965,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1966,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1967,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1968,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1969,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1970,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1971,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1972,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1973,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1974,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1975,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1976,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1977,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1978,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1979,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1980,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1981,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1982,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1983,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1984,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1985,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1986,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1987,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1988,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1989,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1990,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1991,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1992,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1993,-989898,-989898
"Skeena","Steelhead",281,"Upper Sustut",1994,584,584
"Skeena","Steelhead",281,"Upper Sustut",1995,467,467
"Skeena","Steelhead",281,"Upper Sustut",1996,466,466
"Skeena","Steelhead",281,"Upper Sustut",1997,649,649
"Skeena","Steelhead",281,"Upper Sustut",1998,1064,1064
"Skeena","Steelhead",281,"Upper Sustut",1999,731,731
"Skeena","Steelhead",281,"Upper Sustut",2000,377,377
"Skeena","Steelhead",281,"Upper Sustut",2001,756,756
"Skeena","Steelhead",281,"Upper Sustut",2002,812,812
"Skeena","Steelhead",281,"Upper Sustut",2003,1115,1115
"Skeena","Steelhead",281,"Upper Sustut",2004,1042,1042
"Skeena","Steelhead",281,"Upper Sustut",2005,268,268
"Skeena","Steelhead",281,"Upper Sustut",2006,133,133
"Skeena","Steelhead",281,"Upper Sustut",2007,263,263
"Skeena","Steelhead",281,"Upper Sustut",2008,193,193
"Skeena","Steelhead",281,"Upper Sustut",2009,1162,1162
"Skeena","Steelhead",281,"Upper Sustut",2010,1050,1050
"Skeena","Steelhead",281,"Upper Sustut",2011,1186,1186
"Skeena","Steelhead",281,"Upper Sustut",2012,1073,1073
"Skeena","Steelhead",281,"Upper Sustut",2013,988,988
"Skeena","Steelhead",281,"Upper Sustut",2014,895,895
"Skeena","Steelhead",281,"Upper Sustut",2015,943,943
"Skeena","Steelhead",281,"Upper Sustut",2016,1532,1532
"Skeena","Steelhead",281,"Upper Sustut",2017,1005,1005
"Skeena","Steelhead",281,"Upper Sustut",2018,299,299
"Skeena","Steelhead",281,"Upper Sustut",2019,670,670
"Skeena","Steelhead",281,"Upper Sustut",2020,233,233
"Skeena","Steelhead",281,"Upper Sustut",2021,135,135
"Skeena","Steelhead",281,"Upper Sustut",2022,181,181
"Skeena","Steelhead",282,"Upper Skeena",1950,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1951,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1952,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1953,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1954,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1955,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1956,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1957,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1958,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1959,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1960,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1961,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1962,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1963,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1964,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1965,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1966,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1967,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1968,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1969,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1970,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1971,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1972,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1973,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1974,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1975,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1976,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1977,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1978,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1979,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1980,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1981,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1982,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1983,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1984,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1985,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1986,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1987,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1988,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1989,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1990,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1991,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1992,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1993,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1994,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1995,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1996,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1997,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1998,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",1999,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2000,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2001,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2002,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2003,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2004,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2005,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2006,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2007,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2008,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2009,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2010,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2011,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2012,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2013,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2014,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2015,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2016,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2017,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2018,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2019,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2020,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2021,-989898,-989898
"Skeena","Steelhead",282,"Upper Skeena",2022,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1950,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1951,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1952,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1953,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1954,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1955,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1956,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1957,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1958,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1959,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1960,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1961,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1962,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1963,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1964,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1965,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1966,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1967,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1968,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1969,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1970,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1971,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1972,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1973,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1974,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1975,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1976,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1977,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1978,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1979,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1980,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1981,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1982,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1983,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1984,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1985,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1986,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1987,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1988,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1989,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1990,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1991,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1992,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1993,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1994,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1995,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1996,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1997,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1998,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",1999,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2000,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2001,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2002,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2003,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2004,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2005,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2006,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2007,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2008,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2009,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2010,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2011,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2012,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2013,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2014,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2015,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2016,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2017,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2018,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2019,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2020,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2021,-989898,-989898
"Skeena","Steelhead",283,"Kispiox",2022,-989898,-989898
"Skeena","Steelhead",284,"Babine",1950,-989898,-989898
"Skeena","Steelhead",284,"Babine",1951,-989898,-989898
"Skeena","Steelhead",284,"Babine",1952,-989898,-989898
"Skeena","Steelhead",284,"Babine",1953,-989898,-989898
"Skeena","Steelhead",284,"Babine",1954,-989898,-989898
"Skeena","Steelhead",284,"Babine",1955,-989898,-989898
"Skeena","Steelhead",284,"Babine",1956,-989898,-989898
"Skeena","Steelhead",284,"Babine",1957,-989898,-989898
"Skeena","Steelhead",284,"Babine",1958,-989898,-989898
"Skeena","Steelhead",284,"Babine",1959,-989898,-989898
"Skeena","Steelhead",284,"Babine",1960,-989898,-989898
"Skeena","Steelhead",284,"Babine",1961,-989898,-989898
"Skeena","Steelhead",284,"Babine",1962,-989898,-989898
"Skeena","Steelhead",284,"Babine",1963,-989898,-989898
"Skeena","Steelhead",284,"Babine",1964,-989898,-989898
"Skeena","Steelhead",284,"Babine",1965,-989898,-989898
"Skeena","Steelhead",284,"Babine",1966,-989898,-989898
"Skeena","Steelhead",284,"Babine",1967,-989898,-989898
"Skeena","Steelhead",284,"Babine",1968,-989898,-989898
"Skeena","Steelhead",284,"Babine",1969,-989898,-989898
"Skeena","Steelhead",284,"Babine",1970,-989898,-989898
"Skeena","Steelhead",284,"Babine",1971,-989898,-989898
"Skeena","Steelhead",284,"Babine",1972,-989898,-989898
"Skeena","Steelhead",284,"Babine",1973,-989898,-989898
"Skeena","Steelhead",284,"Babine",1974,-989898,-989898
"Skeena","Steelhead",284,"Babine",1975,-989898,-989898
"Skeena","Steelhead",284,"Babine",1976,-989898,-989898
"Skeena","Steelhead",284,"Babine",1977,-989898,-989898
"Skeena","Steelhead",284,"Babine",1978,-989898,-989898
"Skeena","Steelhead",284,"Babine",1979,-989898,-989898
"Skeena","Steelhead",284,"Babine",1980,-989898,-989898
"Skeena","Steelhead",284,"Babine",1981,-989898,-989898
"Skeena","Steelhead",284,"Babine",1982,-989898,-989898
"Skeena","Steelhead",284,"Babine",1983,-989898,-989898
"Skeena","Steelhead",284,"Babine",1984,-989898,-989898
"Skeena","Steelhead",284,"Babine",1985,-989898,-989898
"Skeena","Steelhead",284,"Babine",1986,-989898,-989898
"Skeena","Steelhead",284,"Babine",1987,-989898,-989898
"Skeena","Steelhead",284,"Babine",1988,-989898,-989898
"Skeena","Steelhead",284,"Babine",1989,-989898,-989898
"Skeena","Steelhead",284,"Babine",1990,-989898,-989898
"Skeena","Steelhead",284,"Babine",1991,-989898,-989898
"Skeena","Steelhead",284,"Babine",1992,-989898,-989898
"Skeena","Steelhead",284,"Babine",1993,-989898,-989898
"Skeena","Steelhead",284,"Babine",1994,-989898,-989898
"Skeena","Steelhead",284,"Babine",1995,-989898,-989898
"Skeena","Steelhead",284,"Babine",1996,-989898,-989898
"Skeena","Steelhead",284,"Babine",1997,-989898,-989898
"Skeena","Steelhead",284,"Babine",1998,-989898,-989898
"Skeena","Steelhead",284,"Babine",1999,-989898,-989898
"Skeena","Steelhead",284,"Babine",2000,-989898,-989898
"Skeena","Steelhead",284,"Babine",2001,-989898,-989898
"Skeena","Steelhead",284,"Babine",2002,-989898,-989898
"Skeena","Steelhead",284,"Babine",2003,-989898,-989898
"Skeena","Steelhead",284,"Babine",2004,-989898,-989898
"Skeena","Steelhead",284,"Babine",2005,-989898,-989898
"Skeena","Steelhead",284,"Babine",2006,-989898,-989898
"Skeena","Steelhead",284,"Babine",2007,-989898,-989898
"Skeena","Steelhead",284,"Babine",2008,-989898,-989898
"Skeena","Steelhead",284,"Babine",2009,-989898,-989898
"Skeena","Steelhead",284,"Babine",2010,-989898,-989898
"Skeena","Steelhead",284,"Babine",2011,-989898,-989898
"Skeena","Steelhead",284,"Babine",2012,-989898,-989898
"Skeena","Steelhead",284,"Babine",2013,-989898,-989898
"Skeena","Steelhead",284,"Babine",2014,-989898,-989898
"Skeena","Steelhead",284,"Babine",2015,-989898,-989898
"Skeena","Steelhead",284,"Babine",2016,-989898,-989898
"Skeena","Steelhead",284,"Babine",2017,-989898,-989898
"Skeena","Steelhead",284,"Babine",2018,-989898,-989898
"Skeena","Steelhead",284,"Babine",2019,-989898,-989898
"Skeena","Steelhead",284,"Babine",2020,-989898,-989898
"Skeena","Steelhead",284,"Babine",2021,-989898,-989898
"Skeena","Steelhead",284,"Babine",2022,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1950,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1951,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1952,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1953,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1954,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1955,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1956,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1957,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1958,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1959,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1960,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1961,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1962,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1963,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1964,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1965,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1966,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1967,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1968,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1969,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1970,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1971,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1972,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1973,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1974,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1975,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1976,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1977,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1978,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1979,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1980,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1981,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1982,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1983,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1984,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1985,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1986,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1987,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1988,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1989,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1990,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1991,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1992,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1993,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1994,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1995,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1996,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1997,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1998,-989898,-989898
"Skeena","Steelhead",285,"Middle Skeena",1999,-989898,-989898
